sex,recency,history,mens_product_purchase,womens_product_purchase,area_classification,newbie,channel,segment,visit,conversion,spend
女性,10,9983,1,0,郊外,1,ウェブ,送付あり,0,0,0
男性,3,76890,1,1,都会,1,ウェブ,送付あり,0,0,0
男性,1,93728,1,1,地方,1,複数,送付なし,1,0,0
女性,4,2999,1,0,郊外,1,スマートフォン,送付あり,0,0,0
女性,11,10983,1,0,都会,0,ウェブ,送付なし,0,0,0
男性,3,148676,1,1,都会,1,複数,送付あり,0,0,0
男性,1,32809,1,1,地方,0,ウェブ,送付なし,1,0,0
男性,1,133078,1,1,郊外,1,スマートフォン,送付あり,0,0,0
女性,10,22164,1,1,地方,1,ウェブ,送付あり,0,0,0
男性,6,40863,0,1,郊外,0,スマートフォン,送付あり,1,0,0
男性,3,13351,0,1,地方,1,スマートフォン,送付なし,0,0,0
女性,12,3911,0,1,都会,0,ウェブ,送付なし,0,0,0
男性,8,9051,1,0,都会,0,スマートフォン,送付なし,0,0,0
女性,8,9355,0,1,郊外,1,スマートフォン,送付なし,0,0,0
男性,2,5204,0,1,郊外,0,スマートフォン,送付なし,0,0,0
男性,11,8809,0,1,郊外,1,ウェブ,送付あり,0,0,0
女性,8,22830,0,1,郊外,1,ウェブ,送付なし,0,0,0
男性,5,2999,0,1,都会,0,ウェブ,送付あり,1,0,0
男性,12,2999,1,0,郊外,0,スマートフォン,送付あり,1,0,0
女性,12,23778,1,1,地方,0,複数,送付あり,1,0,0
男性,2,7584,0,1,都会,0,スマートフォン,送付なし,0,0,0
女性,1,9901,1,0,都会,1,スマートフォン,送付なし,1,0,0
女性,2,30736,0,1,都会,0,ウェブ,送付あり,1,0,0
男性,3,2999,1,0,都会,0,ウェブ,送付なし,1,0,0
女性,7,16633,0,1,郊外,1,ウェブ,送付なし,0,0,0
女性,3,25209,1,0,都会,1,スマートフォン,送付なし,0,0,0
男性,6,5953,0,1,郊外,0,スマートフォン,送付なし,0,0,0
女性,1,78585,1,1,地方,1,複数,送付なし,1,0,0
女性,2,41267,1,0,都会,0,ウェブ,送付あり,1,0,0
女性,8,52626,1,1,郊外,1,複数,送付なし,0,0,0
男性,5,43632,1,0,郊外,0,スマートフォン,送付なし,0,0,0
男性,12,56127,1,0,都会,1,スマートフォン,送付なし,0,0,0
女性,11,74967,1,0,郊外,1,複数,送付あり,0,0,0
女性,1,5158,0,1,郊外,0,ウェブ,送付なし,1,0,0
男性,5,26097,1,0,都会,1,ウェブ,送付あり,0,0,0
女性,9,8600,1,0,地方,1,ウェブ,送付あり,0,0,0
男性,6,8635,1,0,郊外,0,スマートフォン,送付あり,1,0,0
女性,9,53419,1,0,都会,1,スマートフォン,送付あり,0,0,0
女性,6,158381,1,0,郊外,1,スマートフォン,送付あり,0,0,0
女性,6,2999,0,1,郊外,1,スマートフォン,送付あり,0,0,0
女性,12,20301,0,1,郊外,0,ウェブ,送付あり,1,0,0
女性,9,22527,0,1,地方,1,複数,送付あり,0,0,0
女性,3,22060,0,1,郊外,0,ウェブ,送付あり,1,0,0
女性,9,2999,1,0,都会,0,ウェブ,送付なし,0,0,0
男性,2,63604,1,1,郊外,1,ウェブ,送付あり,0,0,0
男性,4,17040,0,1,郊外,0,スマートフォン,送付なし,0,0,0
女性,9,8528,1,0,郊外,1,ウェブ,送付あり,0,0,0
女性,7,104729,0,1,郊外,1,複数,送付なし,0,0,0
女性,8,18321,1,0,地方,1,ウェブ,送付なし,1,0,0
女性,8,23764,0,1,都会,0,ウェブ,送付なし,1,0,0
女性,5,38088,1,0,都会,0,スマートフォン,送付なし,0,0,0
女性,6,31137,0,1,都会,0,ウェブ,送付なし,0,0,0
女性,6,32033,0,1,郊外,0,スマートフォン,送付なし,0,0,0
女性,11,8139,0,1,郊外,0,スマートフォン,送付あり,1,0,0
女性,6,21351,1,1,郊外,1,複数,送付あり,0,0,0
男性,2,14044,1,0,都会,0,ウェブ,送付あり,1,0,0
女性,7,10974,1,0,郊外,1,スマートフォン,送付あり,0,0,0
男性,6,13862,0,1,郊外,0,ウェブ,送付あり,1,0,0
女性,12,4413,1,0,郊外,1,スマートフォン,送付あり,0,0,0
男性,7,38701,0,1,地方,0,複数,送付なし,1,0,0
男性,7,13743,0,1,郊外,1,ウェブ,送付なし,1,0,0
男性,3,19441,0,1,郊外,1,ウェブ,送付なし,1,0,0
男性,5,27439,1,1,都会,0,ウェブ,送付なし,0,0,0
女性,7,28661,1,1,郊外,0,スマートフォン,送付あり,1,0,0
女性,2,24533,1,1,都会,1,スマートフォン,送付あり,1,0,0
男性,1,2999,0,1,地方,0,ウェブ,送付なし,1,0,0
男性,4,12250,1,0,都会,1,ウェブ,送付なし,0,0,0
男性,3,13872,0,1,郊外,0,ウェブ,送付なし,1,0,0
女性,12,26870,1,0,都会,0,複数,送付あり,1,0,0
男性,4,5645,1,0,都会,0,ウェブ,送付なし,0,0,0
男性,3,6192,1,0,郊外,1,ウェブ,送付なし,0,0,0
女性,9,20874,0,1,都会,0,複数,送付なし,0,0,0
男性,10,5277,1,0,郊外,1,スマートフォン,送付あり,0,0,0
女性,3,39568,1,0,地方,0,ウェブ,送付あり,1,0,0
男性,2,32361,0,1,郊外,0,ウェブ,送付なし,1,0,0
女性,3,25612,1,0,郊外,1,ウェブ,送付なし,0,0,0
女性,9,2999,0,1,都会,1,スマートフォン,送付なし,0,0,0
女性,1,9205,0,1,都会,0,ウェブ,送付なし,0,0,0
女性,3,29402,1,0,地方,1,ウェブ,送付あり,0,0,0
女性,2,11422,1,0,郊外,1,スマートフォン,送付なし,1,0,0
男性,1,47494,1,0,郊外,0,複数,送付なし,1,0,0
女性,10,17106,1,0,都会,0,ウェブ,送付なし,0,0,0
男性,6,2999,0,1,郊外,0,スマートフォン,送付あり,1,0,0
女性,4,15394,0,1,都会,0,スマートフォン,送付あり,1,0,0
女性,7,13331,0,1,郊外,1,ウェブ,送付あり,0,0,0
男性,2,50104,1,1,都会,1,ウェブ,送付なし,0,0,0
女性,9,48377,1,0,都会,0,スマートフォン,送付あり,1,0,0
女性,11,21584,0,1,都会,0,ウェブ,送付なし,0,0,0
女性,9,5568,0,1,郊外,0,ウェブ,送付なし,0,0,0
男性,6,2999,0,1,地方,0,スマートフォン,送付あり,1,0,0
女性,2,27012,0,1,郊外,1,複数,送付なし,0,0,0
男性,11,2999,1,0,都会,0,ウェブ,送付あり,1,0,0
男性,10,11127,0,1,都会,1,ウェブ,送付なし,0,0,0
男性,4,13050,1,0,郊外,0,スマートフォン,送付あり,1,0,0
女性,7,14151,1,0,都会,0,スマートフォン,送付なし,0,0,0
男性,1,13711,0,1,地方,0,ウェブ,送付あり,1,0,0
男性,3,62895,0,1,郊外,1,複数,送付あり,0,0,0
男性,5,28413,1,1,地方,0,ウェブ,送付あり,1,0,0
女性,2,53174,1,1,都会,1,複数,送付なし,0,0,0
男性,11,18616,0,1,郊外,0,スマートフォン,送付あり,1,0,0
男性,4,47603,1,1,都会,1,複数,送付なし,1,0,0
男性,3,27202,0,1,地方,1,スマートフォン,送付なし,0,0,0
女性,5,24823,1,1,地方,1,スマートフォン,送付あり,0,0,0
男性,4,4665,1,0,都会,1,ウェブ,送付あり,0,0,0
女性,9,6892,0,1,都会,1,ウェブ,送付なし,0,0,0
女性,1,13149,1,0,郊外,1,ウェブ,送付あり,0,0,0
男性,5,17911,1,0,都会,1,スマートフォン,送付なし,1,0,0
女性,3,14247,0,1,郊外,1,スマートフォン,送付あり,1,0,0
男性,9,6255,0,1,郊外,1,スマートフォン,送付なし,0,0,0
女性,10,2999,1,0,都会,0,スマートフォン,送付なし,0,0,0
男性,10,31376,0,1,郊外,0,スマートフォン,送付なし,0,0,0
男性,4,7080,1,0,郊外,1,スマートフォン,送付あり,1,0,0
女性,11,5178,0,1,都会,0,スマートフォン,送付あり,1,0,0
男性,9,9117,1,0,都会,1,ウェブ,送付なし,1,0,0
男性,2,9740,1,0,郊外,1,ウェブ,送付なし,0,0,0
男性,3,17222,1,0,郊外,0,スマートフォン,送付なし,1,0,0
女性,11,17993,0,1,都会,0,ウェブ,送付あり,1,0,0
男性,10,4754,0,1,郊外,0,ウェブ,送付あり,1,0,0
男性,9,4544,1,0,都会,0,スマートフォン,送付あり,1,0,0
男性,3,51014,0,1,郊外,1,ウェブ,送付なし,0,0,0
女性,10,20061,1,0,地方,0,複数,送付あり,1,0,0
女性,7,12996,0,1,郊外,1,スマートフォン,送付あり,1,0,0
女性,12,2999,0,1,都会,1,ウェブ,送付あり,0,0,0
女性,7,13358,1,0,郊外,0,スマートフォン,送付なし,0,0,0
男性,3,3024,0,1,郊外,1,スマートフォン,送付なし,1,0,0
男性,5,39519,0,1,郊外,1,複数,送付あり,0,0,0
女性,10,14779,1,0,都会,0,スマートフォン,送付なし,0,0,0
女性,3,6377,1,0,地方,1,スマートフォン,送付あり,1,0,0
女性,2,25425,1,0,都会,0,スマートフォン,送付あり,1,0,0
女性,3,38212,0,1,郊外,0,スマートフォン,送付あり,1,0,0
男性,4,20769,0,1,都会,1,複数,送付あり,0,0,0
男性,5,4159,0,1,郊外,1,スマートフォン,送付なし,0,0,0
女性,2,53016,0,1,地方,1,ウェブ,送付なし,0,0,0
女性,10,24304,0,1,都会,0,ウェブ,送付なし,0,0,0
女性,9,31408,1,0,郊外,0,ウェブ,送付あり,1,0,0
男性,8,43884,1,1,地方,0,ウェブ,送付あり,1,0,0
女性,6,45427,1,0,郊外,0,スマートフォン,送付あり,1,0,0
男性,3,32029,1,1,郊外,0,ウェブ,送付なし,1,0,0
男性,12,17800,0,1,郊外,1,スマートフォン,送付なし,0,0,0
女性,6,10862,0,1,地方,1,ウェブ,送付なし,0,0,0
女性,11,12698,0,1,郊外,0,スマートフォン,送付なし,0,0,0
女性,4,42797,0,1,都会,1,ウェブ,送付あり,1,0,0
男性,7,2999,0,1,郊外,1,ウェブ,送付あり,0,0,0
男性,9,19836,1,0,都会,0,スマートフォン,送付あり,1,0,0
男性,8,52842,1,1,都会,1,複数,送付あり,0,0,0
男性,3,25272,1,0,郊外,1,スマートフォン,送付あり,0,0,0
女性,2,18491,0,1,地方,1,スマートフォン,送付なし,0,0,0
女性,5,3420,1,0,都会,1,ウェブ,送付なし,0,0,0
女性,1,15688,0,1,郊外,1,スマートフォン,送付なし,0,0,0
女性,6,3479,1,0,都会,1,スマートフォン,送付あり,0,0,0
男性,3,4159,0,1,都会,1,ウェブ,送付なし,0,0,0
男性,6,44545,1,0,都会,0,スマートフォン,送付なし,1,0,0
男性,6,4149,0,1,郊外,0,ウェブ,送付なし,0,0,0
女性,7,2999,0,1,都会,1,スマートフォン,送付なし,0,0,0
女性,9,28574,1,0,郊外,0,スマートフォン,送付あり,1,0,0
男性,7,5305,1,0,郊外,1,スマートフォン,送付なし,1,0,0
男性,4,4406,1,0,郊外,0,ウェブ,送付あり,1,0,0
男性,9,20580,0,1,都会,0,スマートフォン,送付あり,1,0,0
男性,2,63371,1,0,郊外,1,複数,送付なし,1,0,0
男性,1,28539,1,0,郊外,0,複数,送付あり,1,0,0
男性,7,82946,0,1,都会,1,スマートフォン,送付なし,0,0,0
女性,2,20176,1,1,都会,0,ウェブ,送付なし,1,0,0
男性,5,87754,0,1,郊外,1,ウェブ,送付なし,0,0,0
男性,1,35896,1,1,郊外,0,複数,送付あり,1,0,0
男性,11,4276,0,1,郊外,0,スマートフォン,送付あり,1,0,0
女性,8,66007,1,1,都会,1,ウェブ,送付あり,0,0,0
男性,7,106323,1,1,郊外,1,複数,送付あり,0,0,0
男性,11,54679,1,0,郊外,1,複数,送付あり,0,0,0
女性,4,13122,0,1,郊外,1,スマートフォン,送付あり,0,0,0
男性,3,65387,1,0,郊外,1,複数,送付なし,0,0,0
女性,10,2999,0,1,都会,0,ウェブ,送付あり,1,0,0
男性,1,131678,1,1,都会,1,スマートフォン,送付なし,1,0,0
男性,5,20485,0,1,郊外,1,ウェブ,送付あり,0,0,0
女性,11,4894,1,0,郊外,0,ウェブ,送付なし,0,0,0
男性,1,55121,0,1,郊外,1,スマートフォン,送付なし,1,0,0
女性,2,57079,0,1,郊外,1,スマートフォン,送付あり,1,0,0
女性,7,2999,1,0,郊外,1,ウェブ,送付なし,0,0,0
男性,8,24011,1,0,都会,1,スマートフォン,送付あり,0,0,0
女性,11,3570,0,1,都会,0,スマートフォン,送付なし,0,0,0
女性,9,7811,0,1,都会,1,ウェブ,送付なし,1,0,0
女性,7,46340,0,1,都会,0,複数,送付なし,1,0,0
男性,2,39683,0,1,都会,1,スマートフォン,送付なし,1,0,0
男性,1,8267,0,1,郊外,1,スマートフォン,送付あり,0,0,0
男性,9,61808,0,1,地方,1,スマートフォン,送付なし,0,0,0
女性,12,2999,1,0,郊外,1,スマートフォン,送付あり,0,0,0
女性,11,14061,1,0,都会,1,ウェブ,送付あり,0,0,0
男性,1,112646,1,0,郊外,1,ウェブ,送付なし,0,0,0
男性,3,5263,1,0,都会,1,スマートフォン,送付あり,0,0,0
女性,5,18149,1,0,地方,1,ウェブ,送付なし,0,0,0
男性,10,2999,0,1,都会,0,スマートフォン,送付なし,0,0,0
男性,4,130799,1,1,地方,1,スマートフォン,送付あり,0,0,0
男性,7,28857,1,1,郊外,0,スマートフォン,送付あり,1,0,0
女性,4,2999,1,0,郊外,1,ウェブ,送付あり,1,0,0
女性,1,24507,1,0,都会,1,ウェブ,送付なし,1,0,0
男性,1,15499,1,0,地方,1,ウェブ,送付なし,1,0,0
女性,5,28462,0,1,郊外,1,スマートフォン,送付なし,1,0,0
女性,2,53786,0,1,都会,1,スマートフォン,送付なし,0,0,0
女性,3,24421,0,1,都会,0,複数,送付なし,1,0,0
男性,1,33330,1,1,郊外,0,スマートフォン,送付あり,1,0,0
男性,11,8809,1,0,都会,1,スマートフォン,送付あり,0,0,0
女性,9,19153,1,0,地方,1,スマートフォン,送付なし,0,0,0
男性,9,27694,0,1,郊外,1,ウェブ,送付あり,0,0,0
男性,5,5234,1,0,地方,1,スマートフォン,送付なし,0,0,0
女性,10,2999,1,0,地方,0,スマートフォン,送付あり,1,0,0
男性,8,24302,1,0,都会,0,スマートフォン,送付あり,1,0,0
男性,2,25743,0,1,地方,1,複数,送付なし,0,0,0
男性,3,17622,1,0,都会,1,ウェブ,送付あり,0,0,0
女性,11,20281,1,0,郊外,0,ウェブ,送付あり,1,0,0
男性,7,25013,1,0,地方,0,スマートフォン,送付あり,1,0,0
男性,11,15826,1,0,地方,1,ウェブ,送付あり,0,0,0
女性,6,37380,1,0,都会,0,ウェブ,送付なし,0,0,0
女性,2,32806,1,1,都会,1,スマートフォン,送付なし,1,0,0
男性,11,14987,0,1,都会,0,スマートフォン,送付なし,0,0,0
女性,2,17029,1,0,郊外,0,スマートフォン,送付なし,0,0,0
男性,11,47749,0,1,都会,0,スマートフォン,送付なし,0,0,0
女性,4,41607,0,1,都会,1,複数,送付なし,0,0,0
男性,10,2999,0,1,都会,0,ウェブ,送付なし,1,0,0
男性,2,51236,0,1,都会,1,ウェブ,送付なし,0,0,0
女性,11,49030,1,0,郊外,0,複数,送付なし,1,0,0
男性,1,49213,1,0,都会,0,スマートフォン,送付なし,1,0,0
男性,2,9772,0,1,地方,0,ウェブ,送付なし,1,0,0
女性,5,8269,0,1,都会,1,スマートフォン,送付あり,0,0,0
女性,3,21621,1,0,地方,0,スマートフォン,送付あり,1,0,0
男性,6,9952,0,1,都会,0,ウェブ,送付なし,0,0,0
男性,1,2999,1,0,地方,0,ウェブ,送付なし,0,0,0
男性,1,39532,0,1,都会,0,スマートフォン,送付あり,1,0,0
男性,3,11042,1,0,都会,0,スマートフォン,送付あり,1,0,0
男性,8,19220,1,0,地方,1,ウェブ,送付あり,0,0,0
男性,6,47803,1,0,都会,1,複数,送付あり,0,0,0
男性,9,6203,0,1,都会,1,スマートフォン,送付あり,0,0,0
女性,4,13633,1,0,郊外,1,スマートフォン,送付あり,0,0,0
男性,9,7197,0,1,都会,1,ウェブ,送付あり,0,0,0
男性,1,25546,1,1,郊外,1,スマートフォン,送付なし,0,0,0
女性,7,16705,1,0,都会,0,スマートフォン,送付あり,1,0,0
女性,1,65555,1,1,都会,1,スマートフォン,送付あり,0,0,0
女性,1,128393,1,1,都会,1,ウェブ,送付なし,0,0,0
男性,7,74226,0,1,郊外,1,複数,送付なし,0,0,0
女性,2,26795,0,1,都会,0,複数,送付あり,1,0,0
女性,1,54070,0,1,郊外,1,複数,送付なし,1,0,0
男性,1,5012,1,0,郊外,1,ウェブ,送付なし,0,0,0
男性,9,2999,1,0,郊外,0,ウェブ,送付あり,1,0,0
女性,6,34804,1,0,都会,0,ウェブ,送付あり,1,0,0
男性,6,20778,1,1,郊外,0,ウェブ,送付なし,0,0,0
女性,1,31906,0,1,地方,0,ウェブ,送付なし,0,0,0
女性,11,34258,1,0,地方,1,複数,送付なし,0,0,0
男性,1,87073,1,0,地方,1,スマートフォン,送付なし,1,0,0
女性,5,17129,1,0,都会,1,ウェブ,送付なし,1,0,0
男性,5,102002,1,0,都会,1,複数,送付なし,0,0,0
女性,9,32247,1,0,地方,0,ウェブ,送付あり,1,0,0
女性,12,8822,0,1,郊外,0,ウェブ,送付なし,0,0,0
女性,2,49620,1,0,地方,0,ウェブ,送付あり,1,0,0
女性,4,2999,1,0,郊外,0,ウェブ,送付あり,1,0,0
男性,2,19147,0,1,都会,0,スマートフォン,送付なし,1,0,0
女性,7,7387,0,1,都会,1,スマートフォン,送付なし,1,0,0
女性,10,2999,0,1,郊外,0,ウェブ,送付あり,1,0,0
女性,12,13035,1,0,地方,1,ウェブ,送付なし,0,0,0
女性,1,5001,0,1,都会,0,スマートフォン,送付なし,1,0,0
女性,5,63950,1,1,郊外,1,複数,送付あり,1,0,0
女性,9,24131,0,1,都会,1,スマートフォン,送付なし,0,0,0
女性,10,15916,1,0,都会,1,スマートフォン,送付あり,0,0,0
男性,4,37590,1,1,郊外,0,スマートフォン,送付なし,0,0,0
女性,1,2999,0,1,都会,0,スマートフォン,送付なし,0,0,0
男性,1,47206,0,1,郊外,0,スマートフォン,送付なし,1,0,0
女性,9,46932,1,0,都会,0,スマートフォン,送付あり,1,0,0
女性,8,2999,0,1,都会,0,スマートフォン,送付なし,0,0,0
男性,1,59775,0,1,郊外,1,複数,送付あり,1,0,0
女性,3,7754,1,0,郊外,0,スマートフォン,送付なし,1,0,0
男性,9,17416,1,0,郊外,0,ウェブ,送付なし,0,0,0
男性,9,19621,0,1,郊外,1,スマートフォン,送付あり,0,0,0
女性,1,4376,1,0,都会,0,スマートフォン,送付あり,1,0,0
女性,9,4950,1,0,地方,1,ウェブ,送付あり,0,0,0
女性,1,51584,1,1,地方,1,スマートフォン,送付あり,1,0,0
男性,10,20826,0,1,郊外,0,ウェブ,送付なし,1,0,0
女性,9,41044,1,1,都会,0,複数,送付なし,0,0,0
男性,7,15696,1,0,郊外,0,ウェブ,送付なし,1,0,0
女性,5,25876,0,1,郊外,1,複数,送付あり,0,0,0
男性,4,41958,1,1,郊外,0,複数,送付なし,0,0,0
女性,1,14576,1,0,都会,0,スマートフォン,送付なし,0,0,0
女性,8,8558,1,0,都会,0,ウェブ,送付なし,1,0,0
女性,1,4363,0,1,都会,0,スマートフォン,送付なし,0,0,0
男性,7,10676,0,1,郊外,1,スマートフォン,送付なし,0,0,0
男性,1,56216,0,1,都会,1,ウェブ,送付なし,1,0,0
男性,12,3105,1,0,郊外,0,ウェブ,送付あり,1,0,0
女性,10,4042,1,0,郊外,1,ウェブ,送付あり,0,0,0
男性,9,9912,1,0,都会,0,スマートフォン,送付あり,1,0,0
男性,3,2999,1,0,都会,1,スマートフォン,送付あり,0,0,0
男性,9,27812,0,1,都会,0,ウェブ,送付あり,1,0,0
女性,10,8961,1,0,郊外,1,ウェブ,送付あり,0,0,0
男性,11,24217,1,0,地方,0,複数,送付なし,0,0,0
女性,7,2999,1,0,都会,0,ウェブ,送付あり,1,0,0
男性,6,6077,0,1,郊外,1,スマートフォン,送付あり,0,0,0
男性,6,26854,0,1,都会,1,スマートフォン,送付なし,0,0,0
女性,2,49852,0,1,地方,0,スマートフォン,送付なし,1,0,0
男性,6,20390,1,1,郊外,1,ウェブ,送付あり,0,0,0
男性,6,14354,1,0,郊外,0,スマートフォン,送付あり,1,0,0
女性,1,30211,0,1,都会,0,スマートフォン,送付あり,1,0,0
男性,2,10890,1,0,郊外,0,ウェブ,送付あり,1,0,0
女性,4,5843,0,1,都会,1,ウェブ,送付なし,0,0,0
女性,1,83603,1,0,郊外,1,スマートフォン,送付あり,0,0,0
男性,10,61374,1,0,都会,1,複数,送付あり,0,0,0
男性,10,7153,0,1,都会,1,スマートフォン,送付なし,0,0,0
男性,9,2999,1,0,都会,0,ウェブ,送付あり,1,0,0
女性,8,10789,0,1,都会,1,スマートフォン,送付なし,0,0,0
男性,7,29595,0,1,都会,0,スマートフォン,送付あり,1,0,0
男性,10,73490,1,0,地方,1,複数,送付あり,0,0,0
男性,1,18998,1,0,郊外,0,ウェブ,送付あり,1,0,0
男性,2,113127,1,1,郊外,1,ウェブ,送付あり,1,0,0
男性,4,72994,1,1,郊外,1,スマートフォン,送付あり,0,0,0
女性,10,14291,0,1,都会,0,ウェブ,送付あり,1,0,0
男性,3,22077,0,1,郊外,0,スマートフォン,送付なし,1,0,0
女性,4,3538,0,1,地方,1,ウェブ,送付なし,1,0,0
女性,1,2999,1,0,都会,1,ウェブ,送付なし,0,0,0
女性,1,10807,1,0,都会,0,スマートフォン,送付なし,0,0,0
女性,2,47339,1,0,郊外,0,ウェブ,送付あり,1,0,0
女性,10,4977,1,0,都会,0,スマートフォン,送付あり,1,0,0
男性,2,14008,1,0,都会,0,ウェブ,送付なし,0,0,0
男性,2,9632,0,1,都会,0,ウェブ,送付なし,1,0,0
女性,6,12210,1,0,都会,1,スマートフォン,送付あり,0,0,0
女性,3,2999,1,0,地方,0,スマートフォン,送付なし,1,0,0
男性,7,2999,1,0,郊外,0,スマートフォン,送付あり,1,0,0
女性,5,19848,1,0,都会,0,スマートフォン,送付あり,1,0,0
女性,6,40669,1,0,都会,0,ウェブ,送付あり,1,0,0
男性,1,5592,1,0,都会,1,ウェブ,送付なし,0,0,0
男性,2,2999,1,0,郊外,1,ウェブ,送付なし,0,0,0
